0.56665
-5.0467
5.2987
-3.0847
-1.973
3.5893
-12.462
2.8385
-16.203
-1.2003
8.2386
-3.0425
4.8576
2.9686
5.6837
-10.243
1.2037
6.726
-6.0335
4.0322
3.3841
0.46328
6.9626
-0.59082
-3.5532
-0.10597
0.79008
10.381
10.472
9.2718
12.618
8.177
12.611
10.171
6.0654
13.666
12.149
8.2763
11.401
11.947
11.572
14.259
10.839
14.781
14.886
9.9356
12.318
12.129
9.4142
11.909
11.657
8.2524
19.105
13.377
12.484
15.27
6.7191
17.79
3.333
9.9733
12.373
6.9465
10.224
16.346
12.687
13.719
12.715
14.557
11.758
8.3608
14.595
10.198
9.9666
7.84
11.746
18.127
12.695
9.1345
11.148
12.394
14.151
8.863
13.065
20.904
11.847
12.5
11.386
9.6063
14.161
13.845
11.836
13.569
11.092
10.979
13.161
7.283
16.728
14.456
11.56
10.243
13.418
18.641
13.436
9.1402
17.241
10.367
10.054
11.787
11.527
11.614
10.625
8.7534
13.817
13.389
11.201
14.976
19.633
12.187
9.1759
13.325
16.676
16.914
13.576
12.041
6.9403
18.042
12.83
11.397
13.037
15.907
12.339
13.506
15.903
9.6595
11.056
12.423
14.6
11.746
9.0736
15.855
10.592
11.234
15.794
15.162
13.169
12.5
7.894
10.437
12.18
12.607
13.263
12.393
12.037
12.586
9.9932
12.148
9.9357
13.713
13.006
9.0501
11.078
15.431
9.9599
17.188
14.242
9.0612
16.828
7.2909
14.945
13.819
13.742
17.643
10.383
13.565
12.424
10.956
8.0477
15.522
13.778
13.944
15.366
11.903
13.482
14.498
13.15
16.25
9.236
13.475
9.9087
9.3339
10.363
14.376
9.3902
15.485
13.183
10.419
15.394
11.077
11.579
13.372
12.34
16.843
11.164
16.243
13.697
13.924
11.67
15.569
13.081
12.894
11.233
14.939
9.1122
10.557
14.233
14.036
12.013
10.808
8.6735
21.715
10.631
12.03
10.681
13.056
12.198
-1.313
-2.7798
-5.3651
-3.7974
-4.0737
-4.0443
-3.1727
-3.3001
-4.4304
0.43448
-4.3073
-6.2501
-3.4884
1.4149
-7.8668
-5.0026
-5.0528
-7.9504
-4.6524
-2.5059
0.55441
-4.2243
-3.8646
-0.89743
-3.0311
-2.7292
-4.4288
1.3567
0.73064
-6.4225
-4.1457
-4.2488
-1.3367
-4.9437
-2.1003
-6.8516
-3.5652
-2.789
-6.8758
-4.8925
-1.5386
1.2402
-2.824
-3.4134
-0.51814
-3.0924
-5.9353
-4.3077
-6.6403
-2.8948
-2.5648
-5.4779
-5.8252
-1.4306
-9.3124
-1.9328
-5.8155
0.19114
-2.5728
-6.5761
-6.3387
-2.1834
-7.2983
