is_manipulated,manipulation_angle,online_feedback,endpoint_feedback,was_restarted,is_judged,label,too_slow,manipulation_type,rt,target_angle,reach_angle,diff_angle,target_dist,trial,id,exp_version,judgement_rt,judgement_decision_time,judgement_loc,judgement_width,judgement_score
1,20,1,1,0,0,PERTURBATION,0,ROTATION,2.59897494316101,-90,-94.1251100045575,-4.12511000455748,80,93,msl000298,v1,0,0,0,0,1611
1,20,1,1,0,1,PERTURBATION,0,ROTATION,0.304115056991577,-90,-117.374446860697,-27.3744468606969,80,94,msl000298,v1,0.283010244369507,4.01098227500916,-12.8445196151733,1.95816040039063,1611
1,50,1,1,0,0,PERTURBATION,0,ROTATION,0.642023086547852,-90,-105.459043017114,-15.459043017114,80,95,msl000298,v1,0,0,0,0,1611
1,50,1,1,0,1,PERTURBATION,0,ROTATION,0.287806987762451,-90,-122.607797253166,-32.6077972531658,80,96,msl000298,v1,0.717142343521118,3.04514050483704,-19.8506212234497,17.6384830474854,1611
1,-15,1,1,0,0,PERTURBATION,0,ROTATION,1.09887409210205,-90,-101.505669040326,-11.5056690403259,80,97,msl000298,v1,0,0,0,0,1611
1,-15,1,1,0,1,PERTURBATION,0,ROTATION,0.215882062911987,-90,-71.1504414227603,18.8495585772397,80,98,msl000298,v1,0.292789459228516,3.27676057815552,29.3589019775391,17.304859161377,1694
1,15,1,1,0,0,PERTURBATION,0,ROTATION,0.860114097595215,-90,-96.7228178612114,-6.7228178612114,80,99,msl000298,v1,0,0,0,0,1694
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.236456871032715,-90,-102.930818057128,-12.9308180571278,80,100,msl000298,v1,0.777567386627197,3.92161560058594,-3.83667469024658,23.9773368835449,1771
1,-50,1,1,0,0,PERTURBATION,0,ROTATION,0.720140933990479,-90,-101.355937268856,-11.3559372688559,80,101,msl000298,v1,0,0,0,0,1771
1,-50,1,1,0,1,PERTURBATION,0,ROTATION,0.252975940704346,-90,-35.5827238569848,54.4172761430153,80,102,msl000298,v1,0.401981830596924,6.85811471939087,70.5614519119263,12.6341247558594,1859
1,60,1,1,0,0,PERTURBATION,0,ROTATION,0.49724006652832,-90,-97.1996537151117,-7.19965371511174,80,103,msl000298,v1,0,0,0,0,1859
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.230787038803101,-90,-158.315981295955,-68.3159812959554,80,104,msl000298,v1,0.330306053161621,5.37034416198731,-54.7143173217773,15.3031158447266,1859
1,-25,1,1,0,0,PERTURBATION,0,ROTATION,0.720425844192505,-90,-97.6651169340326,-7.66511693403261,80,105,msl000298,v1,0,0,0,0,1859
1,-25,1,1,0,1,PERTURBATION,0,ROTATION,0.0919969081878662,-90,-90.1556030390573,-0.155603039057269,80,106,msl000298,v1,0.0532598495483398,7.96536874771118,0,100,1859
1,-55,1,1,0,0,PERTURBATION,0,ROTATION,0.889310121536255,-90,-95.2436310329409,-5.24363103294094,80,107,msl000298,v1,0,0,0,0,1859
1,-55,1,1,0,1,PERTURBATION,0,ROTATION,0.265239000320435,-90,-56.6852055183722,33.3147944816278,80,108,msl000298,v1,0.410881280899048,5.37895441055298,47.0409679412842,28.3144474029541,1859
1,35,1,1,0,0,PERTURBATION,0,ROTATION,0.679802179336548,-90,-91.7966673981367,-1.79666739813666,80,109,msl000298,v1,0,0,0,0,1859
1,35,1,1,0,1,PERTURBATION,0,ROTATION,0.160855054855347,-90,-129.35763864608,-39.3576386460797,80,110,msl000298,v1,0.265171527862549,2.42523050308228,-22.1859884262085,24.9782085418701,1935
1,40,1,1,0,0,PERTURBATION,0,ROTATION,0.484036207199097,-90,-97.9061080773291,-7.90610807732911,80,111,msl000298,v1,0,0,0,0,1935
1,40,1,1,0,1,PERTURBATION,0,ROTATION,0.15591287612915,-90,-133.178913798433,-43.1789137984335,80,112,msl000298,v1,0.37040114402771,3.12232232093811,-30.6933975219727,18.6393547058106,2017
1,-40,1,1,0,0,PERTURBATION,0,ROTATION,1.195631980896,-90,-96.1661832180639,-6.16618321806391,80,113,msl000298,v1,0,0,0,0,2017
1,-40,1,1,0,1,PERTURBATION,0,ROTATION,0.311174869537354,-90,-45.1737055313248,44.8262944686753,80,114,msl000298,v1,0.195425748825073,3.8994927406311,50.3772068023682,19.3066024780273,2098
1,-35,1,1,0,0,PERTURBATION,0,ROTATION,0.638088941574097,-90,-96.7000334927283,-6.7000334927283,80,115,msl000298,v1,0,0,0,0,2098
1,-35,1,1,0,1,PERTURBATION,0,ROTATION,0.310611009597778,-90,-59.0135660764057,30.9864339235943,80,116,msl000298,v1,0.417447805404663,4.79347968101502,48.8758993148804,23.9773368835449,2175
1,25,1,1,0,0,PERTURBATION,0,ROTATION,0.456977128982544,-90,-93.9197440605169,-3.91974406051691,80,117,msl000298,v1,0,0,0,0,2175
1,25,1,1,0,1,PERTURBATION,0,ROTATION,0.139987945556641,-90,-115.854980689699,-25.8549806896991,80,118,msl000298,v1,0.0702202320098877,2.43013620376587,-21.1851167678833,18.6393547058106,2257
1,45,1,1,0,0,PERTURBATION,0,ROTATION,0.731736898422241,-90,-95.3115269931645,-5.31152699316446,80,119,msl000298,v1,0,0,0,0,2257
1,45,1,1,0,1,PERTURBATION,0,ROTATION,0.256433963775635,-90,-121.257641965839,-31.2576419658388,80,120,msl000298,v1,0.347730159759522,3.18774104118347,-34.5300722122192,25.3118324279785,2257
1,-60,1,1,0,0,PERTURBATION,0,ROTATION,0.405433893203735,-90,-99.0010586684116,-9.00105866841155,80,121,msl000298,v1,0,0,0,0,2257
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.29742693901062,-90,-50.3204310869808,39.6795689130192,80,122,msl000298,v1,0.216230869293213,7.78425884246826,70.5614519119263,11.6332530975342,2257
1,55,1,1,0,0,PERTURBATION,0,ROTATION,0.607680082321167,-90,-95.3205920135672,-5.32059201356718,80,123,msl000298,v1,0,0,0,0,2257
1,55,1,1,0,1,PERTURBATION,0,ROTATION,0.186038970947266,-90,-107.132736535107,-17.1327365351074,80,124,msl000298,v1,0.243436574935913,3.87545561790466,-44.7056007385254,15.3031158447266,2257
1,-30,1,1,0,0,PERTURBATION,0,ROTATION,0.777815103530884,-90,-91.4304043446903,-1.43040434469026,80,125,msl000298,v1,0,0,0,0,2257
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.370346069335938,-90,-63.5724265306828,26.4275734693172,80,126,msl000298,v1,0.287927865982056,3.36794281005859,27.5239706039429,15.9703636169434,2342
1,0,1,1,0,0,PERTURBATION,0,ROTATION,0.420378923416138,-90,-95.2081249331746,-5.20812493317456,80,127,msl000298,v1,0,0,0,0,2342
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.29645299911499,-90,-95.4965652351637,-5.49656523516366,80,128,msl000298,v1,0.921637296676636,2.47363042831421,0,13.3013725280762,2429
1,-55,1,1,0,0,PERTURBATION,0,ROTATION,0.498270034790039,-90,-96.9333915800321,-6.93339158003214,80,129,msl000298,v1,0,0,0,0,2429
1,-55,1,1,0,1,PERTURBATION,0,ROTATION,0.308032035827637,-90,-41.9460009414283,48.0539990585717,80,130,msl000298,v1,0.217669248580933,7.9777262210846,65.8907175064087,15.9703636169434,2514
1,-30,1,1,0,0,PERTURBATION,0,ROTATION,0.849979877471924,-90,-93.3685970975939,-3.36859709759391,80,131,msl000298,v1,0,0,0,0,2514
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.275187969207764,-90,-56.8134197926657,33.1865802073343,80,132,msl000298,v1,0.224261283874512,4.80025029182434,37.3658752441406,20.9747219085693,2594
1,45,1,1,0,0,PERTURBATION,0,ROTATION,0.519310235977173,-90,-97.2149770523668,-7.21497705236675,80,133,msl000298,v1,0,0,0,0,2594
1,45,1,1,0,1,PERTURBATION,0,ROTATION,0.286556005477905,-90,-112.108701975487,-22.1087019754867,80,134,msl000298,v1,0.0160176753997803,3.19211769104004,-31.8610811233521,20.6410980224609,2594
1,40,1,1,0,0,PERTURBATION,0,ROTATION,0.560630798339844,-90,-93.266811306565,-3.26681130656498,80,135,msl000298,v1,0,0,0,0,2594
1,40,1,1,0,1,PERTURBATION,0,ROTATION,0.432707071304321,-90,-146.1822485635,-56.1822485634997,80,136,msl000298,v1,0.107008695602417,4.82693982124329,-39.2008066177368,16.9712352752686,2594
1,-35,1,1,0,0,PERTURBATION,0,ROTATION,0.396379947662354,-90,-94.7795607846943,-4.7795607846943,80,137,msl000298,v1,0,0,0,0,2594
1,-35,1,1,0,1,PERTURBATION,0,ROTATION,0.276731014251709,-90,-58.2119286973065,31.7880713026935,80,138,msl000298,v1,0.268503427505493,6.45261025428772,45.3728485107422,11.6332530975342,2683
1,25,1,1,0,0,PERTURBATION,0,ROTATION,0.59230899810791,-90,-98.3884223878312,-8.38842238783114,80,139,msl000298,v1,0,0,0,0,2683
1,25,1,1,0,1,PERTURBATION,0,ROTATION,0.341344833374023,-90,-113.603747109795,-23.6037471097946,80,140,msl000298,v1,0.271287202835083,4.69532537460327,-12.3440837860107,8.2970142364502,2775
1,-40,1,1,0,0,PERTURBATION,0,ROTATION,0.594708919525147,-90,-102.583143647967,-12.5831436479666,80,141,msl000298,v1,0,0,0,0,2775
1,-40,1,1,0,1,PERTURBATION,0,ROTATION,0.449333906173706,-90,-46.1102404068822,43.8897595931178,80,142,msl000298,v1,0.829603433609009,7.59769225120544,60.5527353286743,12.9677486419678,2863
1,-50,1,1,0,0,PERTURBATION,0,ROTATION,0.538962841033936,-90,-97.9292360878267,-7.92923608782665,80,143,msl000298,v1,0,0,0,0,2863
1,-50,1,1,0,1,PERTURBATION,0,ROTATION,0.449580907821655,-90,-50.9687888663329,39.0312111336671,80,144,msl000298,v1,0.299102783203125,5.57112884521484,60.0522994995117,10.9660053253174,2863
1,60,1,1,0,0,PERTURBATION,0,ROTATION,0.672450065612793,-90,-97.6120468933213,-7.61204689332131,80,145,msl000298,v1,0,0,0,0,2863
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.255607843399048,-90,-141.004920175447,-51.0049201754468,80,146,msl000298,v1,0.32433819770813,4.5244300365448,-48.3754634857178,23.6437129974365,2940
1,15,1,1,0,0,PERTURBATION,0,ROTATION,0.558042049407959,-90,-95.1694325847021,-5.16943258470207,80,147,msl000298,v1,0,0,0,0,2940
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.355803966522217,-90,-105.623076013611,-15.6230760136107,80,148,msl000298,v1,0.458687782287598,3.22665667533875,-11.1764001846314,1,3039
1,-25,1,1,0,0,PERTURBATION,0,ROTATION,0.915562152862549,-90,-98.458751150741,-8.45875115074102,80,149,msl000298,v1,0,0,0,0,3039
1,-25,1,1,0,1,PERTURBATION,0,ROTATION,0.233716011047363,-90,-81.2403316783116,8.75966832168837,80,150,msl000298,v1,0.473731994628906,3.64971113204956,25.1886034011841,10.9660053253174,3039
1,20,1,1,0,0,PERTURBATION,0,ROTATION,0.616506099700928,-90,-95.0651125044825,-5.06511250448246,80,151,msl000298,v1,0,0,0,0,3039
1,20,1,1,0,1,PERTURBATION,0,ROTATION,0.147706985473633,-90,-113.764860563301,-23.7648605633012,80,152,msl000298,v1,0.21063494682312,5.31465888023377,-17.0148181915283,1,3039
1,-15,1,1,0,0,PERTURBATION,0,ROTATION,0.86321496963501,-90,-98.742049302607,-8.742049302607,80,153,msl000298,v1,0,0,0,0,3039
1,-15,1,1,0,1,PERTURBATION,0,ROTATION,0.380721092224121,-90,-74.1302534637838,15.8697465362163,80,154,msl000298,v1,0.205902814865112,3.45393180847168,22.8532361984253,1,3138
1,30,1,1,0,0,PERTURBATION,0,ROTATION,0.761197090148926,-90,-95.5718826660122,-5.57188266601222,80,155,msl000298,v1,0,0,0,0,3138
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.314783096313477,-90,-108.419566118158,-18.4195661181583,80,156,msl000298,v1,0.31727409362793,4.37330102920532,-19.8506212234497,5.96164703369141,3138
1,50,1,1,0,0,PERTURBATION,0,ROTATION,1.74510812759399,-90,-98.4783557838742,-8.47835578387421,80,157,msl000298,v1,0,0,0,0,3138
1,50,1,1,0,1,PERTURBATION,0,ROTATION,0.25676703453064,-90,-128.450633513833,-38.4506335138334,80,158,msl000298,v1,0.0922584533691406,3.80433750152588,-39.367618560791,19.9738502502441,3138
1,-60,1,1,0,0,PERTURBATION,0,ROTATION,1.34779500961304,-90,-98.9751589794849,-8.97515897948493,80,159,msl000298,v1,0,0,0,0,3138
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.425217151641846,-90,-14.7829356953102,75.2170643046898,80,160,msl000298,v1,0.600356578826904,6.29639649391174,76.233057975769,16.3039875030518,3138
1,55,1,1,0,0,PERTURBATION,0,ROTATION,0.542371988296509,-90,-98.7824554976384,-8.78245549763837,80,161,msl000298,v1,0,0,0,0,3138
1,55,1,1,0,1,PERTURBATION,0,ROTATION,0.415554046630859,-90,-112.650158931708,-22.6501589317077,80,162,msl000298,v1,0.248251676559448,3.44824576377869,-36.6986274719238,21.3083457946777,3138
1,35,1,1,0,0,PERTURBATION,0,ROTATION,0.71867299079895,-90,-98.4927111397283,-8.49271113972831,80,163,msl000298,v1,0,0,0,0,3138
1,35,1,1,0,1,PERTURBATION,0,ROTATION,0.361606121063232,-90,-118.803117592353,-28.8031175923525,80,164,msl000298,v1,0.129518985748291,2.98552513122559,-23.6872959136963,12.300500869751,3138
1,-45,1,1,0,0,PERTURBATION,0,ROTATION,1.1705539226532,-90,-98.5584199158938,-8.55841991589379,80,165,msl000298,v1,0,0,0,0,3138
1,-45,1,1,0,1,PERTURBATION,0,ROTATION,0.445155143737793,-90,-35.0612834475178,54.9387165524822,80,166,msl000298,v1,0.080610990524292,5.49664115905762,67.8924608230591,19.6402263641357,3138
1,-20,1,1,0,0,PERTURBATION,0,ROTATION,1.08450293540955,-90,-102.292995158977,-12.2929951589773,80,167,msl000298,v1,0,0,0,0,3138
1,-20,1,1,0,1,PERTURBATION,0,ROTATION,0.619168043136597,-90,-58.2293768609367,31.7706231390633,80,168,msl000298,v1,0.191508769989014,3.28755760192871,34.0296363830566,10.9660053253174,3138
1,50,1,1,0,0,PERTURBATION,0,ROTATION,0.844023942947388,-90,-96.8818039715216,-6.88180397152161,80,169,msl000298,v1,0,0,0,0,3138
1,50,1,1,0,1,PERTURBATION,0,ROTATION,0.248207092285156,-90,-123.183413333601,-33.1834133336013,80,170,msl000298,v1,0.57164478302002,3.61177062988281,-22.6864242553711,18.6393547058106,3138
1,35,1,1,0,0,PERTURBATION,0,ROTATION,0.644816875457764,-90,-103.531490189347,-13.531490189347,80,171,msl000298,v1,0,0,0,0,3138
1,35,1,1,0,1,PERTURBATION,0,ROTATION,0.371392011642456,-90,-121.411656410162,-31.4116564101618,80,172,msl000298,v1,0.462672710418701,3.11866283416748,-20.6846809387207,11.6332530975342,3227
1,-20,1,1,0,0,PERTURBATION,0,ROTATION,0.967265844345093,-90,-103.480283169736,-13.4802831697358,80,173,msl000298,v1,0,0,0,0,3227
1,-20,1,1,0,1,PERTURBATION,0,ROTATION,0.428822994232178,-90,-71.6950440090893,18.3049559909107,80,174,msl000298,v1,0.7942795753479,4.19429063796997,36.5318155288696,9.96513366699219,3318
1,-50,1,1,0,0,PERTURBATION,0,ROTATION,0.55341911315918,-90,-99.025735568091,-9.02573556809101,80,175,msl000298,v1,0,0,0,0,3318
1,-50,1,1,0,1,PERTURBATION,0,ROTATION,0.269695997238159,-90,-47.0898056143483,42.9101943856517,80,176,msl000298,v1,0.45660662651062,4.45662951469421,54.7143173217773,16.3039875030518,3402
1,55,1,1,0,0,PERTURBATION,0,ROTATION,0.540313959121704,-90,-94.5297346283047,-4.52973462830472,80,177,msl000298,v1,0,0,0,0,3402
1,55,1,1,0,1,PERTURBATION,0,ROTATION,0.398648023605347,-90,-150.073116082052,-60.0731160820517,80,178,msl000298,v1,0.425037622451782,4.38499760627747,-56.8828725814819,18.6393547058106,3484
1,-30,1,1,0,0,PERTURBATION,0,ROTATION,0.584955930709839,-90,-97.4972326818497,-7.49723268184974,80,179,msl000298,v1,0,0,0,0,3484
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.28546404838562,-90,-53.3151733330572,36.6848266669428,80,180,msl000298,v1,0.00805163383483887,3.51205658912659,35.8645677566528,6.6288948059082,3484
1,-15,1,1,0,0,PERTURBATION,0,ROTATION,0.836653232574463,-90,-95.7097835077646,-5.70978350776456,80,181,msl000298,v1,0,0,0,0,3484
1,-15,1,1,0,1,PERTURBATION,0,ROTATION,0.0818819999694824,-90,-38.2759164672808,51.7240835327192,80,182,msl000298,v1,-0.0034325122833252,3.44458150863648,22.0191764831543,92.3702335357666,3492
1,25,1,1,0,0,PERTURBATION,0,ROTATION,0.486923217773438,-90,-95.9941482827559,-5.99414828275586,80,183,msl000298,v1,0,0,0,0,3492
1,25,1,1,0,1,PERTURBATION,0,ROTATION,0.284610986709595,-90,-111.225345723593,-21.2253457235935,80,184,msl000298,v1,0.790578126907349,2.39062523841858,-16.3475704193115,30.9834384918213,3562
1,30,1,1,0,0,PERTURBATION,0,ROTATION,0.492558002471924,-90,-100.07095108035,-10.0709510803499,80,185,msl000298,v1,0,0,0,0,3562
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.314799070358276,-90,-113.356737092277,-23.3567370922766,80,186,msl000298,v1,0.511601209640503,2.7596173286438,-18.0156898498535,14.9694919586182,3648
1,-60,1,1,0,0,PERTURBATION,0,ROTATION,0.571899890899658,-90,-98.8313997107005,-8.83139971070045,80,187,msl000298,v1,0,0,0,0,3648
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.291672945022583,-90,-15.3231499398912,74.6768500601089,80,188,msl000298,v1,0.310051202774048,5.59009122848511,73.7308788299561,41.3257789611816,3707
1,0,1,1,0,0,PERTURBATION,0,ROTATION,0.700057029724121,-90,-93.3488825262323,-3.3488825262323,80,189,msl000298,v1,0,0,0,0,3707
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.38398003578186,-90,-86.0860302730672,3.91396972693282,80,190,msl000298,v1,0.397018909454346,2.30106711387634,3.50305080413818,22.3092174530029,3785
1,20,1,1,0,0,PERTURBATION,0,ROTATION,0.383563995361328,-90,-97.9202538757392,-7.92025387573922,80,191,msl000298,v1,0,0,0,0,3785
1,20,1,1,0,1,PERTURBATION,0,ROTATION,0.349900960922241,-90,-107.578949363317,-17.5789493633173,80,192,msl000298,v1,0.487488031387329,2.58350205421448,-12.3440837860107,31.9843101501465,3854
1,-45,1,1,0,0,PERTURBATION,0,ROTATION,0.525928020477295,-90,-99.5989809784174,-9.5989809784174,80,193,msl000298,v1,0,0,0,0,3854
1,-45,1,1,0,1,PERTURBATION,0,ROTATION,0.293308973312378,-90,-26.6332541209709,63.3667458790292,80,194,msl000298,v1,0.103337526321411,5.19136548042297,65.8907175064087,38.6567878723145,3916
1,-40,1,1,0,0,PERTURBATION,0,ROTATION,0.544289112091065,-90,-100.376449393204,-10.3764493932037,80,195,msl000298,v1,0,0,0,0,3916
1,-40,1,1,0,1,PERTURBATION,0,ROTATION,0.293120861053467,-90,-41.4179945558158,48.5820054441842,80,196,msl000298,v1,0.243345022201538,4.60337805747986,56.7160606384277,8.2970142364502,3916
1,60,1,1,0,0,PERTURBATION,0,ROTATION,0.597465991973877,-90,-97.3557360326265,-7.35573603262654,80,197,msl000298,v1,0,0,0,0,3916
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.227736949920654,-90,-148.800843856603,-58.8008438566035,80,198,msl000298,v1,0.166260480880737,3.4622974395752,-46.87415599823,32.6515579223633,3984
1,15,1,1,0,0,PERTURBATION,0,ROTATION,1.00995683670044,-90,-96.4380282387966,-6.43802823879661,80,199,msl000298,v1,0,0,0,0,3984
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.332776069641113,-90,-105.834747481395,-15.8347474813954,80,200,msl000298,v1,0.253516674041748,1.58151578903198,-3.33623886108398,22.3092174530029,4062
1,-25,1,1,0,0,PERTURBATION,0,ROTATION,0.556609153747559,-90,-102.398395713744,-12.3983957137443,80,201,msl000298,v1,0,0,0,0,4062
1,-25,1,1,0,1,PERTURBATION,0,ROTATION,0.365600824356079,-90,-41.5323765843052,48.4676234156948,80,202,msl000298,v1,0.639551162719727,4.47959232330322,49.376335144043,33.9860534667969,4062
1,40,1,1,0,0,PERTURBATION,0,ROTATION,1.26198601722717,-90,-99.9141802504806,-9.91418025048057,80,203,msl000298,v1,0,0,0,0,4062
1,40,1,1,0,1,PERTURBATION,0,ROTATION,0.480975866317749,-90,-128.606707454042,-38.6067074540424,80,204,msl000298,v1,0.175965547561646,3.06403470039368,-25.6890392303467,4.62715148925781,4158
1,45,1,1,0,0,PERTURBATION,0,ROTATION,1.35151696205139,-90,-100.268809578138,-10.2688095781383,80,205,msl000298,v1,0,0,0,0,4158
1,45,1,1,0,1,PERTURBATION,0,ROTATION,0.392698049545288,-90,-139.320545151845,-49.320545151845,80,206,msl000298,v1,0.422072649002075,3.11810350418091,-30.3597736358643,21.6419696807861,4237
1,-55,1,1,0,0,PERTURBATION,0,ROTATION,0.795197010040283,-90,-95.4739575339731,-5.47395753397314,80,207,msl000298,v1,0,0,0,0,4237
1,-55,1,1,0,1,PERTURBATION,0,ROTATION,0.378188133239746,-90,-29.207460174505,60.792539825495,80,208,msl000298,v1,0.242208480834961,6.49021744728088,61.8872308731079,10.632381439209,4327
1,-35,1,1,0,0,PERTURBATION,0,ROTATION,0.711887836456299,-90,-98.5110106796828,-8.5110106796828,80,209,msl000298,v1,0,0,0,0,4327
1,-35,1,1,0,1,PERTURBATION,0,ROTATION,0.297672033309937,-90,-52.8076140660794,37.1923859339206,80,210,msl000298,v1,0.182664394378662,3.3826584815979,33.529200553894,14.9694919586182,4413
1,15,1,1,0,0,PERTURBATION,0,ROTATION,0.453651905059815,-90,-97.5069417878639,-7.50694178786391,80,211,msl000298,v1,0,0,0,0,4413
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.194126129150391,-90,-106.311016210293,-16.3110162102934,80,212,msl000298,v1,0.264864921569824,1.56085896492004,-2.33536720275879,29.6489429473877,4484
1,-50,1,1,0,0,PERTURBATION,0,ROTATION,0.570909976959229,-90,-94.3379811426128,-4.33798114261279,80,213,msl000298,v1,0,0,0,0,4484
1,-50,1,1,0,1,PERTURBATION,0,ROTATION,0.291355133056641,-90,-23.624293457254,66.375706542746,80,214,msl000298,v1,0.0617547035217285,4.68580269813538,60.7195472717285,29.9825668334961,4484
1,-30,1,1,0,0,PERTURBATION,0,ROTATION,0.534611940383911,-90,-93.4987273980145,-3.49872739801448,80,215,msl000298,v1,0,0,0,0,4484
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.150046110153198,-90,-55.1860357536577,34.8139642463423,80,216,msl000298,v1,0.244574069976807,2.82857918739319,25.0217914581299,15.3031158447266,4569
1,45,1,1,0,0,PERTURBATION,0,ROTATION,0.609984874725342,-90,-94.0020379721311,-4.00203797213111,80,217,msl000298,v1,0,0,0,0,4569
1,45,1,1,0,1,PERTURBATION,0,ROTATION,0.220668077468872,-90,-147.146690106617,-57.1466901066172,80,218,msl000298,v1,0.438070058822632,4.48615026473999,-37.3658752441406,16.9712352752686,4569
1,-55,1,1,0,0,PERTURBATION,0,ROTATION,0.448145866394043,-90,-98.6159600348002,-8.61596003480018,80,219,msl000298,v1,0,0,0,0,4569
1,-55,1,1,0,1,PERTURBATION,0,ROTATION,0.334588050842285,-90,-29.5938001536758,60.4061998463243,80,220,msl000298,v1,0.141849517822266,4.70196652412415,61.5536069869995,8.2970142364502,4569
1,50,1,1,0,0,PERTURBATION,0,ROTATION,0.487122058868408,-90,-90.2508871113519,-0.250887111351886,80,221,msl000298,v1,0,0,0,0,4569
1,50,1,1,0,1,PERTURBATION,0,ROTATION,0.269282102584839,-90,-115.661188788683,-25.6611887886832,80,222,msl000298,v1,0.28948187828064,3.70555973052979,-42.2034215927124,11.6332530975342,4569
1,30,1,1,0,0,PERTURBATION,0,ROTATION,0.571820020675659,-90,-98.6694221960524,-8.66942219605238,80,223,msl000298,v1,0,0,0,0,4569
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.374143838882446,-90,-122.028462810964,-32.0284628109644,80,224,msl000298,v1,0.128552436828613,4.27262353897095,-18.5161256790161,5.29439926147461,4664
1,-45,1,1,0,0,PERTURBATION,0,ROTATION,0.921715974807739,-90,-95.4849787007968,-5.48497870079677,80,225,msl000298,v1,0,0,0,0,4664
1,-45,1,1,0,1,PERTURBATION,0,ROTATION,0.407902956008911,-90,-40.0238364341692,49.9761635658308,80,226,msl000298,v1,0.547496557235718,5.28353261947632,45.3728485107422,14.9694919586182,4750
1,40,1,1,0,0,PERTURBATION,0,ROTATION,0.495022058486939,-90,-98.7585583143309,-8.75855831433087,80,227,msl000298,v1,0,0,0,0,4750
1,40,1,1,0,1,PERTURBATION,0,ROTATION,0.360737800598145,-90,-125.486260242476,-35.4862602424757,80,228,msl000298,v1,0.536759376525879,4.08886432647705,-25.3554153442383,11.6332530975342,4839
1,55,1,1,0,0,PERTURBATION,0,ROTATION,0.479830026626587,-90,-99.5648186877223,-9.56481868772232,80,229,msl000298,v1,0,0,0,0,4839
1,55,1,1,0,1,PERTURBATION,0,ROTATION,0.401618003845215,-90,-129.071677891587,-39.0716778915874,80,230,msl000298,v1,0.228004217147827,5.0280282497406,-36.3650035858154,11.2996292114258,4839
1,-15,1,1,0,0,PERTURBATION,0,ROTATION,0.562587976455689,-90,-99.4441206815693,-9.44412068156932,80,231,msl000298,v1,0,0,0,0,4839
1,-15,1,1,0,1,PERTURBATION,0,ROTATION,0.318120002746582,-90,-85.1807851916203,4.81921480837968,80,232,msl000298,v1,0.467849969863892,3.63588094711304,20.6846809387207,12.300500869751,4839
1,-25,1,1,0,0,PERTURBATION,0,ROTATION,0.592894077301025,-90,-98.9152451683222,-8.9152451683222,80,233,msl000298,v1,0,0,0,0,4839
1,-25,1,1,0,1,PERTURBATION,0,ROTATION,0.154935121536255,-90,-62.337043323442,27.662956676558,80,234,msl000298,v1,0.470486879348755,3.24649286270142,30.3597736358643,21.3083457946777,4918
1,60,1,1,0,0,PERTURBATION,0,ROTATION,0.838657140731812,-90,-97.2876245779812,-7.28762457798119,80,235,msl000298,v1,0,0,0,0,4918
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.396605014801025,-90,-154.022275324027,-64.0222753240273,80,236,msl000298,v1,0.00590753555297852,5.8539617061615,-52.3789501190186,12.300500869751,5006
1,-60,1,1,0,0,PERTURBATION,0,ROTATION,0.468397855758667,-90,-98.454467192368,-8.45446719236797,80,237,msl000298,v1,0,0,0,0,5006
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.343625068664551,-90,-14.354136931913,75.645863068087,80,238,msl000298,v1,0.0773246288299561,5.20546054840088,76.9003057479858,31.3170623779297,5006
1,25,1,1,0,0,PERTURBATION,0,ROTATION,0.421619176864624,-90,-102.012721262535,-12.0127212625348,80,239,msl000298,v1,0,0,0,0,5006
1,25,1,1,0,1,PERTURBATION,0,ROTATION,0.203037977218628,-90,-123.565737280117,-33.5657372801165,80,240,msl000298,v1,0.00478339195251465,3.12484121322632,-12.1772718429565,12.300500869751,5094
1,35,1,1,0,0,PERTURBATION,0,ROTATION,0.894667863845825,-90,-99.5987548087566,-9.59875480875664,80,241,msl000298,v1,0,0,0,0,5094
1,35,1,1,0,1,PERTURBATION,0,ROTATION,0.316586017608643,-90,-121.062794614591,-31.0627946145911,80,242,msl000298,v1,0.54256010055542,4.19058918952942,-20.6846809387207,8.96426200866699,5186
1,-20,1,1,0,0,PERTURBATION,0,ROTATION,0.433273077011108,-90,-101.834680254002,-11.8346802540022,80,243,msl000298,v1,0,0,0,0,5186
