"baseline_diff_angles"
0.566649062989157
-5.04669383816112
5.29873015800989
-3.08468620859873
-1.97303991932415
3.58934440636304
-12.461998792047
2.83851998601116
-16.2025742700526
-1.20026443148901
8.23862484166134
-3.04251874292211
4.85761743873414
2.96862019437576
5.68366130370958
-10.2428212199099
1.20372514956985
6.72601627523671
-6.03354991194564
4.03223144952187
3.38407577093697
0.463281750457554
6.96264171759613
-0.590824570944022
-3.55321103654038
-2.15892578704095
-7.02147513598089
-1.62965606606615
2.88646111975004
-12.42755660543
2.76462929383967
-3.98183849783567
-6.35391049157512
-5.62000955770461
-4.99790012931377
-3.52067856806394
3.3088088420299
-11.7868737942645
3.42736690673932
-3.94980222867918
-6.1508389025912
-4.64693616277856
2.75360264723172
-1.79262264812165
0.0512392882849468
2.81655964056691
-1.22936902024016
0.589668729839602
-5.53602702812069
-6.69951457408172
-0.413853073987255
-5.85954807794988
-4.42171691416335
0.885973543483928
0.662613579077895
0.379559552121041
0.928495183463294
-3.62111898825391
-4.26709527572851
0.665776549687223
-4.89121547154949
0.824497996804119
-0.276220902605493
0.661181817231459
-7.05704012916942
0.792829564166794
-0.742977612359638
-0.682565376908158
-1.24035432298867
-3.21418948548941
-4.76640221901283
-0.377003029783239
-0.70596614616489
0.80453057913553
-0.20363929118372
-7.65800136002809
-0.642336951245447
3.1977376878794
2.31100838521845
-2.54443334658211
-0.177964655162867
3.24331157522955
-3.24666114013721
-5.22098931398343
3.852559099607
0.0122325638998291
1.44100000119396
2.21724182579891
2.39406786612796
-2.54349230445041
-1.22775277964083
9.25541881035237
-3.16762675971864
-2.39959572668322
7.14925453439717
0.783702739672492
-2.38056504806585
-5.01901922709217
2.65930717864616
0.428307213715989
0.58545680750359
-0.462119534006199
0.436816672780424
-5.55028506910942
0.59134287646728
0.992407075796889
0.65509156229669
-7.3418612980033
-2.42134613953328
-0.492126410912761
1.43836217452531
-2.38155925806478
0.611225855849044
0.39781696266731
-3.20610744015005
-0.241946217529915
-1.95696375937339
0.0503686795372783
-1.43188258360311
0.828141867155303
0.528298793432403
-11.6202417193618
0.504864596783676
0.148142477735625
0.785385252915711
-9.03730177106198
1.30652170082362
-3.70001178650978
-11.555146035315
-6.35619770539866
-0.321635756286057
-2.67375550429162
0.851399597161276
-14.7191289904364
-6.97265934976969
-2.72922508361154
-2.22787527756627
-1.1564308074237
-4.26947041283944
-8.53498713419971
-2.3251686626856
-2.29241791897967
-3.84527776823285
-6.30629250127067
-1.32771367980632
0.776992003966253
0.990780094167505
0.635013967433792
-1.59186283598035
1.08676733151511
0.959768140297939
-3.97244045685405
-6.79300003299653
2.9641866949798
